19,tcp,ssh,SF,2590,3707,0,0,0,13,13,0,0,0,0,1,0,0,89,89,1,0,0,0,0,0,0,0,192.168.2.172,43028,192.168.2.113,22,2021-04-16T19:31:57
19,tcp,ssh,SF,2590,3707,0,0,0,14,14,0,0,0,0,1,0,0,90,90,1,0,0,0,0,0,0,0,192.168.2.172,43016,192.168.2.113,22,2021-04-16T19:31:57
19,tcp,ssh,SF,2512,3707,0,0,0,15,15,0,0,0,0,1,0,0,91,91,1,0,0,0,0,0,0,0,192.168.2.172,43030,192.168.2.113,22,2021-04-16T19:32:02
0,tcp,ssh,OTH,78,0,0,0,0,1,1,0,0,0,0,1,0,0,92,92,1,0,0.01,0,0,0,0,0,192.168.2.172,43030,192.168.2.113,22,2021-04-16T19:32:02
17,tcp,ssh,SF,2512,3707,0,0,0,2,2,0,0,0,0,1,0,0,91,91,1,0,0,0,0,0,0,0,192.168.2.172,43036,192.168.2.113,22,2021-04-16T19:32:07
17,tcp,ssh,SF,2590,3707,0,0,0,1,1,0,0,0,0,1,0,0,91,91,1,0,0,0,0,0,0,0,192.168.2.172,43032,192.168.2.113,22,2021-04-16T19:32:07
17,tcp,ssh,SF,2590,3707,0,0,0,2,2,0,0,0,0,1,0,0,91,91,1,0,0,0,0,0,0,0,192.168.2.172,43034,192.168.2.113,22,2021-04-16T19:32:07
0,tcp,ssh,OTH,78,0,0,0,0,3,3,0,0,0,0,1,0,0,91,91,1,0,0.01,0,0,0,0,0,192.168.2.172,43036,192.168.2.113,22,2021-04-16T19:32:07
17,tcp,ssh,SF,2606,3707,0,0,0,4,4,0,0,0,0,1,0,0,85,85,1,0,0,0,0,0,0,0,192.168.2.172,43040,192.168.2.113,22,2021-04-16T19:32:44
17,tcp,ssh,SF,2578,3707,0,0,0,1,1,0,0,0,0,1,0,0,85,85,1,0,0,0,0,0,0,0,192.168.2.172,43056,192.168.2.113,22,2021-04-16T19:32:44
17,tcp,ssh,SF,2656,3707,0,0,0,2,2,0,0,0,0,1,0,0,85,85,1,0,0,0,0,0,0,0,192.168.2.172,43042,192.168.2.113,22,2021-04-16T19:32:44
17,tcp,ssh,SF,2590,3707,0,0,0,3,3,0,0,0,0,1,0,0,85,85,1,0,0,0,0,0,0,0,192.168.2.172,43038,192.168.2.113,22,2021-04-16T19:32:44
17,tcp,ssh,SF,2590,3707,0,0,0,4,4,0,0,0,0,1,0,0,85,85,1,0,0,0,0,0,0,0,192.168.2.172,43060,192.168.2.113,22,2021-04-16T19:32:44
17,tcp,ssh,SF,2590,3707,0,0,0,5,5,0,0,0,0,1,0,0,85,85,1,0,0,0,0,0,0,0,192.168.2.172,43044,192.168.2.113,22,2021-04-16T19:32:44
17,tcp,ssh,SF,2590,3707,0,0,0,6,6,0,0,0,0,1,0,0,85,85,1,0,0,0,0,0,0,0,192.168.2.172,43050,192.168.2.113,22,2021-04-16T19:32:44
17,tcp,ssh,SF,2512,3641,0,0,0,7,7,0,0,0,0,1,0,0,85,85,1,0,0,0,0,0,0,0,192.168.2.172,43058,192.168.2.113,22,2021-04-16T19:32:44
